"variable_uri","so_uri","date","value","so_name","rdf_type","experiment_uri","variable_name"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000009","2019-08-13T12:30:00.000+0200","oui (R21, R22)","PCC9432ax_n19","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000011","2019-07-15T16:30:00.000+0200","oui (R19, R22)","PCC9432ax_n21","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000010","2019-07-25T14:00:00.000+0200","oui (R23, R24) ","PMC728.11nax_n20","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000006","2019-07-26T16:30:00.000+0200","oui (R15, R13)","PCC9432ax_n16","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000019","2019-05-07T15:30:00.000+0200","non","1_PCC9432ax_n23","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2019-2","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000020","2019-04-29T18:30:00.000+0200","non","1_PCC9432ax_n24","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2019-2","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000009","2019-07-22T16:00:00.000+0200","oui (R21, R22)","PCC9432ax_n19","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000007","2019-08-08T12:00:00.000+0200","oui (R14, R18)","PMC728.11nax_n17","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000011","2019-07-19T16:00:00.000+0200","oui (R19, R22)","PCC9432ax_n21","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000015","2019-04-23T17:30:00.000+0200","non","1_PCC9432ax_n19","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2019-2","Replication_/NA/_Oui(tub1, tub2)/non"
